# QUICKBOOKS PREMIUM FINANCIAL EXPORT
# Export Date: 2026-05-20
# Scope: 5-Year Historical Startup PnL Ledger

Transaction_ID,Date,Category,Sub_Category,Amount,Entity,Status,Payment_Method,Notes,System_Flag
TXN-101097,01/03/2024,Legal,Regulatory Compliance,$-574.24,IP Protection Bureau,settled,Check,Contract negotiation retainer fee,VALID
TXN-101098,2024-01-04,Opex ,Marketing Campaigns,-780.24,Zoom Video,Processing,PayPal,New employee onboarding equipment,VALID
TXN-101099,2024-01-05, Opex,Cloud Infrastructure,-500.75,Slack Technologies,Reversed,Wire Transfer,Contract negotiation retainer fee,VALID
TXN-101100,06/01/2024,Legal,IP Filing Fees,-1727.47,IP Protection Bureau,Failed,Credit Card,Q1 infrastructure compute charge,VALID
TXN-101101,2024-01-07,Revenue,Professional Services,11326.26,Wayne Enterprises Inc.,Processing,,Bi-weekly company payroll run,VALID
TXN-101102,08/01/2024,Opex,Cloud Infrastructure,$-411.96,Zoom Video,Processing,Credit Card,Bi-weekly company payroll run,VALID
TXN-101103,NULL,Legal,Retainer Fees,-2306.16,Kramer Legal Group,Cleared,Wire Transfer,Contract negotiation retainer fee,VALID
   ,01/10/2024,Revenue,Professional Services,1298.3,Stark Industries Inc.,Reversed,Wire Transfer,Annual team offsite travel reimbursement,VALID
TXN-101105,2024-01-11,Opex,Office Supplies,-67.44,Zoom Video,Reversed,Check,Annual team offsite travel reimbursement,VALID
TXN-101106,2024-01-12,Legal,IP Filing Fees,-517.22,Preston & Gates LLP,settled,,,VALID
TXN-101107,2024-01-13,Payroll,Full-Time Salaries,-16331.29,Internal Payroll Processing,Processing,,Annual team offsite travel reimbursement,VALID
TXN-101108,2024-01-14,Opex,Software Licenses,-3016.61,Zoom Video,Cleared,PayPal,Quarterly marketing spend optimization,ERR_$$__CRITICAL!
TXN-101109,01/15/2024,Payroll ,Full-Time Salaries,-13516.51,Internal Payroll Processing,Reversed,ACH Transfer,Q1 infrastructure compute charge,VALID
TXN-101110,01/16/2024,Opex,Marketing Campaigns,$-327.82,Ironclad Legal,Failed,ACH Transfer,Q1 infrastructure compute charge,VALID
TXN-101111,2024-01-17,Legal,Retainer Fees,-1756.49,Preston & Gates LLP,Cleared,,Contract negotiation retainer fee,VALID
TXN-101112,2024-01-18, Payroll,Bonuses & Incentives,"$-13,028.18",Internal Payroll Processing,Failed,Check,Q1 infrastructure compute charge,VALID
TXN-101113,2024-01-19,Payroll ,Full-Time Salaries,-13370.26,Internal Payroll Processing,Reversed,ACH Transfer,Monthly recurring revenue billing,VALID
txn_101114,20/01/2024, Legal,Regulatory Compliance,-3196.36,Preston & Gates LLP,PENDING,PayPal,Bi-weekly company payroll run,VALID
TXN-101115,01/21/2024, Opex,Office Supplies,"$-2,167.09",Google Suite,Reversed,Credit Card,New employee onboarding equipment,VALID
TXN-101116,22/01/2024,Legal,IP Filing Fees,-2829.08,Preston & Gates LLP,Failed,ACH Transfer,Patent filing expense itemized,VALID
txn_101117,2024-01-23,Opex,Travel & Entertainment,-1496.13,Slack Technologies,settled,Check,Quarterly marketing spend optimization,VALID
TXN-101118,NULL,Revenue ,Enterprise License,803.47,Stark Industries Inc.,settled,,Annual team offsite travel reimbursement,VALID
TXN-101119,2024-01-25,Revenue,SaaS Subscriptions,265.33,Initech Inc.,Failed,Wire Transfer,,VALID
TXN-101120,2024-01-26,Opex,Office Supplies,"$-3,824.57",AWS Cloud Services,Reversed,Check,Annual team offsite travel reimbursement,VALID
TXN-101121,27/01/2024,Payroll ,Full-Time Salaries,"$-15,747.61",Internal Payroll Processing,PENDING,Wire Transfer,New employee onboarding equipment,VALID
TXN-101122,2024-01-28,Revenue,SaaS Subscriptions,3384.29,Hooli Inc.,Reversed,Wire Transfer,New employee onboarding equipment,VALID
TXN-101123,29/01/2024, Revenue,Professional Services,723.9,Stark Industries Inc.,Cleared,PayPal,Annual team offsite travel reimbursement,VALID
TXN-101124,01/30/2024,Revenue,SaaS Subscriptions,$768.72,Wayne Enterprises Inc.,Cleared,Check,Contract negotiation retainer fee,VALID
TXN-101125,2024-01-31, Payroll,Bonuses & Incentives,"$-13,474.21",Internal Payroll Processing,PENDING,PayPal,Quarterly marketing spend optimization,VALID
TXN-101126,01/02/2024,Payroll,Contractor Fees,"$-9,970.82",Internal Payroll Processing,Processing,Wire Transfer,Quarterly marketing spend optimization,VALID
TXN-101127,02/02/2024,Opex ,Software Licenses,$-355.70,Google Suite,Settled,,Bi-weekly company payroll run,VALID
TXN-101128,2024-02-03, Opex,Software Licenses,"$-1,034.71",Ironclad Legal,Failed,PayPal,Quarterly marketing spend optimization,VALID
TXN-101129,04/02/2024,Payroll,Full-Time Salaries,"$-17,402.82",Internal Payroll Processing,Cleared,Credit Card,Annual team offsite travel reimbursement,VALID
TXN-101130,2024-02-05,Revenue ,Ad-hoc Consulting,$431.82,Hooli Inc.,Processing,PayPal,Bi-weekly company payroll run,VALID
TXN-101131,06/02/2024,Opex ,Software Licenses,-1328.31,Google Suite,Reversed,ACH Transfer,Monthly recurring revenue billing,VALID
TXN-101132,2024-02-07,Payroll,Health Insurance Premiums,-14521.93,Internal Payroll Processing,Failed,PayPal,New employee onboarding equipment,VALID
TXN-101133,2024-02-08,Opex,Marketing Campaigns,$-577.38,Zoom Video,Cleared,PayPal,New employee onboarding equipment,VALID
TXN-101134,2024-02-09,Revenue,SaaS Subscriptions,"$3,136.87",Acme Corp Inc.,Settled,,New employee onboarding equipment,VALID
TXN-101135,02/10/2024,Legal,IP Filing Fees,$-941.41,Preston & Gates LLP,Reversed,PayPal,Monthly recurring revenue billing,VALID
TXN-101136,2024-02-11,Legal,Retainer Fees,-1150.2,IP Protection Bureau,Failed,,Patent filing expense itemized,VALID
   ,2024-02-12,Opex,Software Licenses,-1394.51,OpenAI API,Failed,,New employee onboarding equipment,VALID
TXN-101138,2024-02-13, Payroll,Contractor Fees,-4728.36,Internal Payroll Processing,Cleared,,Quarterly marketing spend optimization,VALID
TXN-101139,2024-02-14,Legal,Retainer Fees,-5031.74,Kramer Legal Group,PENDING,Check,Contract negotiation retainer fee,VALID
TXN-101140,2024-02-15,Opex,Marketing Campaigns,-2970.48,Zoom Video,Reversed,Check,Annual team offsite travel reimbursement,VALID
TXN-101141,2024-02-16,Payroll,Contractor Fees,"$-8,719.11",Internal Payroll Processing,Settled,Credit Card,Quarterly marketing spend optimization,VALID
TXN-101142,17/02/2024,Opex,Software Licenses,"$-2,290.18",Zoom Video,PENDING,,Patent filing expense itemized,VALID
TXN-101143,2024-02-18,Opex,Software Licenses,$-80.64,Ironclad Legal,Failed,PayPal,Annual team offsite travel reimbursement,VALID
TXN-101144,2024-02-19,Revenue ,SaaS Subscriptions,"$3,374.51",Vehement Capital Inc.,Cleared,,Contract negotiation retainer fee,VALID
TXN-101145,20/02/2024,Opex,Office Supplies,-186.28,OpenAI API,Failed,Wire Transfer,New employee onboarding equipment,VALID
TXN-101146,21/02/2024,Opex ,Marketing Campaigns,$-435.70,Ironclad Legal,PENDING,Credit Card,Patent filing expense itemized,ERR_$$__CRITICAL!
TXN-101147,2024-02-22, Opex,Software Licenses,-6495.77,OpenAI API,Reversed,,Monthly recurring revenue billing,ERR_$$__CRITICAL!
txn_101148,23/02/2024,Payroll,Bonuses & Incentives,-11989.19,Internal Payroll Processing,Failed,ACH Transfer,Contract negotiation retainer fee,VALID
txn_101149,2024-02-24, Revenue,Professional Services,"$4,913.71",Vehement Capital Inc.,PENDING,Wire Transfer,Bi-weekly company payroll run,VALID
TXN-101150,2024-02-25,Revenue,Enterprise License,"$6,161.12",Wayne Enterprises Inc.,Cleared,PayPal,Patent filing expense itemized,VALID
TXN-101151,2024-02-26,Revenue,Ad-hoc Consulting,"$4,200.91",Initech Inc.,PENDING,,,VALID
TXN-101152,NULL,Revenue ,Enterprise License,149.09,Stark Industries Inc.,Processing,Check,Bi-weekly company payroll run,VALID
TXN-101153,28/02/2024,Payroll,Bonuses & Incentives,-8524.91,Internal Payroll Processing,Cleared,Wire Transfer,Contract negotiation retainer fee,VALID
TXN-101154,2024-02-29,Opex ,Software Licenses,-612.81,Slack Technologies,Settled,Credit Card,Q1 infrastructure compute charge,VALID
TXN-101155,2024-03-01, Revenue,Professional Services,3746.07,Vehement Capital Inc.,Settled,,Q1 infrastructure compute charge,VALID
TXN-101156,02/03/2024,Payroll,Full-Time Salaries,"$-11,258.47",Internal Payroll Processing,Reversed,ACH Transfer,Q1 infrastructure compute charge,VALID
TXN-101157,2024-03-03,Opex,Marketing Campaigns,-70.65,OpenAI API,Cleared,ACH Transfer,Bi-weekly company payroll run,VALID
TXN-101158,04/03/2024,Legal,Regulatory Compliance,-914.17,Kramer Legal Group,Processing,Wire Transfer,New employee onboarding equipment,VALID
TXN-101159,2024-03-05,Revenue ,Ad-hoc Consulting,$509.19,Umbrella Corp Inc.,PENDING,ACH Transfer,Bi-weekly company payroll run,VALID
TXN-101160,NULL,Revenue,Professional Services,2628.55,Umbrella Corp Inc.,Reversed,,Quarterly marketing spend optimization,VALID
TXN-101161,2024-03-07,Legal,Regulatory Compliance,-2198.24,IP Protection Bureau,Settled,ACH Transfer,New employee onboarding equipment,VALID
TXN-101162,2024-03-08,Payroll,Full-Time Salaries,-8812.1,Internal Payroll Processing,PENDING,,Monthly recurring revenue billing,VALID
TXN-101163,2024-03-09,Payroll,Full-Time Salaries,"$-14,966.65",Internal Payroll Processing,Processing,Wire Transfer,Contract negotiation retainer fee,VALID
TXN-101164,03/10/2024,Payroll,Contractor Fees,"$-13,869.93",Internal Payroll Processing,settled,Check,Contract negotiation retainer fee,VALID
TXN-101165,2024-03-11,Legal,Retainer Fees,-1103.83,Preston & Gates LLP,settled,,Quarterly marketing spend optimization,VALID
txn_101166,12/03/2024,Payroll,Full-Time Salaries,"$-10,665.05",Internal Payroll Processing,Settled,ACH Transfer,,VALID
TXN-101167,2024-03-13,Opex ,Office Supplies,$-185.67,Zoom Video,Processing,PayPal,,VALID
TXN-101168,NULL,Legal,Retainer Fees,"$-7,327.25",Preston & Gates LLP,PENDING,Check,Contract negotiation retainer fee,VALID
TXN-101169,2024-03-15,Opex,Marketing Campaigns,$-68.14,Ironclad Legal,PENDING,PayPal,Patent filing expense itemized,VALID
   ,2024-03-16,Revenue,Professional Services,"$13,860.97",Umbrella Corp Inc.,Settled,Check,Q1 infrastructure compute charge,VALID
TXN-101171,17/03/2024,Opex,Marketing Campaigns,-100.06,OpenAI API,Reversed,Wire Transfer,Contract negotiation retainer fee,VALID
TXN-101172,18/03/2024,Opex,Office Supplies,-1189.03,Deel Payroll,Reversed,Check,Annual team offsite travel reimbursement,VALID
TXN-101173,2024-03-19,Payroll ,Full-Time Salaries,-14773.9,Internal Payroll Processing,Settled,Check,Patent filing expense itemized,VALID
TXN-101174,03/20/2024,Opex,Office Supplies,"$-1,871.96",AWS Cloud Services,Reversed,Credit Card,Annual team offsite travel reimbursement,VALID
TXN-101175,2024-03-21,Payroll,Bonuses & Incentives,-13179.79,Internal Payroll Processing,Failed,,Q1 infrastructure compute charge,VALID
TXN-101176,03/22/2024,Opex,Travel & Entertainment,"$-2,447.17",AWS Cloud Services,Cleared,Wire Transfer,Bi-weekly company payroll run,VALID
TXN-101177,NULL,Legal,IP Filing Fees,"$-3,574.02",Kramer Legal Group,settled,Wire Transfer,,VALID
TXN-101178,2024-03-24,Payroll,Bonuses & Incentives,"$-15,148.66",Internal Payroll Processing,Settled,ACH Transfer,Monthly recurring revenue billing,VALID
TXN-101179,25/03/2024, Legal,Regulatory Compliance,"$-1,058.67",Preston & Gates LLP,Processing,Credit Card,,VALID
TXN-101180,2024-03-26,Revenue,Enterprise License,517.53,Hooli Inc.,Settled,Credit Card,Q1 infrastructure compute charge,VALID
TXN-101181,2024-03-27, Opex,Marketing Campaigns,"$-3,398.08",Slack Technologies,Processing,PayPal,,VALID
TXN-101182,2024-03-28,Legal,Retainer Fees,"$-6,750.65",Preston & Gates LLP,Cleared,Credit Card,Patent filing expense itemized,VALID
txn_101183,2024-03-29,Revenue,SaaS Subscriptions,3110.3,Wayne Enterprises Inc.,Reversed,Wire Transfer,New employee onboarding equipment,VALID
TXN-101184,2024-03-30,Legal,IP Filing Fees,-2203.05,Kramer Legal Group,Cleared,PayPal,Monthly recurring revenue billing,VALID
TXN-101185,2024-03-31,Opex,Travel & Entertainment,-1567.46,Deel Payroll,Cleared,PayPal,Bi-weekly company payroll run,VALID
TXN-101186,2024-04-01,Payroll,Health Insurance Premiums,"$-17,207.89",Internal Payroll Processing,Cleared,Wire Transfer,Contract negotiation retainer fee,VALID
TXN-101187,2024-04-02,Legal,IP Filing Fees,-2203.74,IP Protection Bureau,Cleared,Credit Card,Quarterly marketing spend optimization,VALID
TXN-101188,2024-04-03,Legal,IP Filing Fees,-942.54,IP Protection Bureau,Reversed,Wire Transfer,Bi-weekly company payroll run,VALID
TXN-101189,2024-04-04,Revenue,Professional Services,"$10,370.18",Wayne Enterprises Inc.,Cleared,Check,Contract negotiation retainer fee,VALID
TXN-101190,04/05/2024,Legal,Regulatory Compliance,-1114.45,Kramer Legal Group,settled,,Patent filing expense itemized,VALID
txn_101191,06/04/2024,Opex,Cloud Infrastructure,-391.18,Slack Technologies,Processing,Check,Patent filing expense itemized,VALID
TXN-101192,2024-04-07, Opex,Cloud Infrastructure,"$-5,606.15",Slack Technologies,PENDING,ACH Transfer,Quarterly marketing spend optimization,VALID
TXN-101193,08/04/2024,Revenue,SaaS Subscriptions,2154.12,Wayne Enterprises Inc.,Processing,Credit Card,Monthly recurring revenue billing,VALID
TXN-101194,04/09/2024,Revenue,Professional Services,"$1,105.19",Umbrella Corp Inc.,Cleared,ACH Transfer,New employee onboarding equipment,VALID
   ,2024-04-10, Legal,IP Filing Fees,"$-3,356.61",Preston & Gates LLP,PENDING,ACH Transfer,Monthly recurring revenue billing,VALID
txn_101196,2024-04-11,Payroll,Health Insurance Premiums,-15387.97,Internal Payroll Processing,Cleared,,Bi-weekly company payroll run,VALID
TXN-101197,2024-04-12,Revenue,SaaS Subscriptions,"$3,547.73",Wayne Enterprises Inc.,Failed,Wire Transfer,Monthly recurring revenue billing,VALID
TXN-101198,2024-04-13,Payroll,Bonuses & Incentives,-17182.63,Internal Payroll Processing,Failed,,New employee onboarding equipment,VALID
TXN-101199,NULL,Legal,Contract Drafting,-2797.06,Preston & Gates LLP,PENDING,PayPal,Annual team offsite travel reimbursement,VALID
TXN-101200,2024-04-15,Legal,IP Filing Fees,"$-1,878.08",Kramer Legal Group,Settled,Wire Transfer,New employee onboarding equipment,VALID
TXN-101201,04/16/2024,Opex,Travel & Entertainment,-353.86,Deel Payroll,Settled,Check,Quarterly marketing spend optimization,VALID
TXN-101202,2024-04-17,Revenue,SaaS Subscriptions,5800.74,Hooli Inc.,Processing,ACH Transfer,Contract negotiation retainer fee,VALID
TXN-101203,2024-04-18,Payroll,Bonuses & Incentives,"$-12,360.09",Internal Payroll Processing,Cleared,,Q1 infrastructure compute charge,VALID
TXN-101204,NULL,Opex,Marketing Campaigns,-132.41,AWS Cloud Services,Cleared,Check,Patent filing expense itemized,VALID
TXN-101205,2024-04-20,Opex,Travel & Entertainment,$-66.70,Google Suite,Settled,Wire Transfer,Q1 infrastructure compute charge,VALID
TXN-101206,2024-04-21,Revenue,Ad-hoc Consulting,"$1,589.89",Acme Corp Inc.,Reversed,PayPal,Quarterly marketing spend optimization,VALID
TXN-101207,2024-04-22,Revenue,Ad-hoc Consulting,"$3,205.28",Vehement Capital Inc.,Processing,,Q1 infrastructure compute charge,VALID
TXN-101208,NULL,Payroll,Bonuses & Incentives,-13197.67,Internal Payroll Processing,Reversed,ACH Transfer,Patent filing expense itemized,VALID
TXN-101209,2024-04-24,Revenue,Ad-hoc Consulting,"$6,887.69",Umbrella Corp Inc.,Cleared,PayPal,Annual team offsite travel reimbursement,VALID
TXN-101210,2024-04-25,Revenue,Professional Services,"$2,871.22",Wayne Enterprises Inc.,settled,PayPal,Quarterly marketing spend optimization,VALID
TXN-101211,2024-04-26,Revenue,Enterprise License,"$2,222.74",Wayne Enterprises Inc.,Processing,ACH Transfer,Contract negotiation retainer fee,VALID
TXN-101212,2024-04-27,Revenue,Professional Services,2418.43,Wayne Enterprises Inc.,Failed,Credit Card,Monthly recurring revenue billing,VALID
TXN-101213,28/04/2024,Legal,Contract Drafting,"$-3,453.68",Preston & Gates LLP,Processing,Check,Monthly recurring revenue billing,VALID
TXN-101214,2024-04-29,Legal,IP Filing Fees,-2263.01,Kramer Legal Group,Processing,PayPal,Patent filing expense itemized,VALID
TXN-101215,30/04/2024, Revenue,SaaS Subscriptions,"$2,986.75",Umbrella Corp Inc.,Settled,ACH Transfer,New employee onboarding equipment,VALID
TXN-101216,2024-05-01,Opex,Marketing Campaigns,"$-1,957.88",Deel Payroll,Settled,PayPal,Quarterly marketing spend optimization,VALID
TXN-101217,2024-05-02,Opex,Marketing Campaigns,"$-1,020.25",AWS Cloud Services,Reversed,PayPal,Patent filing expense itemized,VALID
TXN-101218,03/05/2024,Opex,Office Supplies,"$-3,120.36",OpenAI API,Processing,PayPal,New employee onboarding equipment,VALID
TXN-101219,2024-05-04,Revenue,Professional Services,"$11,648.14",Stark Industries Inc.,PENDING,Check,Bi-weekly company payroll run,VALID
TXN-101220,05/05/2024,Payroll,Contractor Fees,"$-15,141.29",Internal Payroll Processing,Settled,Credit Card,Quarterly marketing spend optimization,VALID
TXN-101221,2024-05-06,Payroll,Bonuses & Incentives,-7101.14,Internal Payroll Processing,PENDING,,Quarterly marketing spend optimization,VALID
TXN-101222,2024-05-07,Payroll,Bonuses & Incentives,"$-10,281.69",Internal Payroll Processing,settled,,,VALID
TXN-101223,NULL,Payroll,Bonuses & Incentives,"$-14,401.49",Internal Payroll Processing,Failed,Check,Contract negotiation retainer fee,VALID
TXN-101224,2024-05-09,Legal ,Contract Drafting,"$-2,163.05",IP Protection Bureau,Failed,,Q1 infrastructure compute charge,VALID
TXN-101225,10/05/2024,Payroll,Health Insurance Premiums,"$-13,598.58",Internal Payroll Processing,Failed,Wire Transfer,,VALID
TXN-101226,05/11/2024,Payroll,Bonuses & Incentives,"$-8,238.58",Internal Payroll Processing,settled,,New employee onboarding equipment,VALID
TXN-101227,2024-05-12,Payroll,Health Insurance Premiums,"$-16,130.41",Internal Payroll Processing,PENDING,Credit Card,,VALID
TXN-101228,2024-05-13,Payroll,Contractor Fees,"$-14,331.05",Internal Payroll Processing,Reversed,Wire Transfer,Annual team offsite travel reimbursement,VALID
TXN-101229,2024-05-14, Revenue,Enterprise License,$805.33,Stark Industries Inc.,Processing,Check,Patent filing expense itemized,VALID
TXN-101230,2024-05-15,Payroll ,Bonuses & Incentives,-13482.09,Internal Payroll Processing,Processing,Check,,VALID
TXN-101231,05/16/2024, Opex,Marketing Campaigns,-317.1,AWS Cloud Services,Cleared,ACH Transfer,Patent filing expense itemized,VALID
TXN-101232,05/17/2024, Legal,Contract Drafting,"$-2,346.49",Preston & Gates LLP,Failed,Check,Patent filing expense itemized,VALID
TXN-101233,18/05/2024,Opex,Travel & Entertainment,$-426.81,AWS Cloud Services,settled,Credit Card,Contract negotiation retainer fee,VALID
   ,2024-05-19,Legal ,Contract Drafting,-1762.42,IP Protection Bureau,settled,Check,Patent filing expense itemized,VALID
TXN-101235,2024-05-20,Opex,Software Licenses,$-446.00,AWS Cloud Services,Processing,PayPal,Patent filing expense itemized,VALID
TXN-101236,2024-05-21,Legal ,Retainer Fees,-5841.42,Kramer Legal Group,settled,PayPal,Quarterly marketing spend optimization,VALID
